search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,engineering_skills,writing_skills,technical_programming_skills,language_translation_skills,finance_accounting_skills,management_skills,marketing_business_skills,performance_arts_skills,design_skills,teaching_training_skills,miscellaneous_skills,language_certifications,freelancer_certifications,general_skill_certifications,programming_certifications,top_skill_category,top_skill_category_encoded,top_skill_category_count
2,Jackie,0,7334,1,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,marketing_business_skills,3,4
2,Ron,0,5590,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,5,0,1,0,0,0,0,0,0,marketing_business_skills,3,5
2,Saeed,0,3088,4,8,1.0,5.0,3,0,100.0,100.0,100.0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,10,0,6,0,0,0,1,0,0,marketing_business_skills,3,10
2,Irene,1,6934,2,2,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,marketing_business_skills,3,2
2,Arianna,1,7395,4,11,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,8,0,0,0,0,0,0,marketing_business_skills,3,8
2,Sully,0,7102,0,150,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,marketing_business_skills,3,1
2,Morgan,0,5304,5,11,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,4,2,1,0,0,5,2,2,0,4,1,0,0,0,marketing_business_skills,3,5
2,Antonio,0,7500,0,13,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,7,1,7,0,0,0,0,0,0,marketing_business_skills,3,7
2,Sarah,1,4518,0,136,4.0,5.0,15,2,95.0,100.0,100.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3,2,0,0,1,1,0,0,0,marketing_business_skills,3,3
2,Christopher,0,6014,1,55,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,14,0,2,0,0,0,0,0,0,marketing_business_skills,3,14
2,Vanessa,1,7561,2,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,6,1,6,0,1,0,0,0,0,marketing_business_skills,3,6
2,Eric,0,2453,3,90,0.0,0.0,0,4,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,6,14,0,0,2,28,0,8,0,0,1,0,0,0,marketing_business_skills,3,28
2,Shabonna,1,4731,4,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,8,0,1,0,1,0,0,0,0,marketing_business_skills,3,8
2,Allisen,1,4912,3,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,7,0,4,0,2,1,0,0,0,marketing_business_skills,3,7
2,Adedayo,0,7333,5,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,marketing_business_skills,3,19
2,Essance,1,7548,3,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,3,0,3,0,1,0,0,0,0,marketing_business_skills,3,3
2,Melissa,1,7568,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,3,1,0,0,10,0,1,0,1,0,0,0,0,marketing_business_skills,3,10
2,Mary,1,6662,1,30,0.0,0.0,1,0,100.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,11,5,4,0,0,22,0,23,1,3,1,0,1,0,marketing_business_skills,3,22
2,Tammy,1,7566,5,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,2,0,1,0,0,0,0,marketing_business_skills,3,2
2,Hadeer,1,5989,4,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0,0,0,marketing_business_skills,3,3
2,Sabih,0,7579,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,marketing_business_skills,3,4
2,Aaron,0,6711,1,80,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,marketing_business_skills,3,2
2,Luke,0,4752,2,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,6,0,6,0,0,0,0,0,0,marketing_business_skills,3,6
2,Brandon,0,7250,0,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,7,1,0,0,3,0,0,0,0,marketing_business_skills,3,7
2,Philip,0,7282,0,65,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,8,0,4,0,2,0,0,0,0,marketing_business_skills,3,8
