search_query,name,gender,join_date_from_earliest,location_size,hourly_rate,pay_grade,avg_rating,num_reviews,num_recommendations,pct_jobs_completed,pct_on_budget,pct_on_time,verification_preferred_freelancer,verification_identity_verified,verification_payment_verified,verification_phone_verified,verification_email_verified,verification_facebook_connected,badge_plus_membership,badge_preferred_freelancer,badge_verified,engineering_skills,writing_skills,technical_programming_skills,language_translation_skills,finance_accounting_skills,management_skills,marketing_business_skills,performance_arts_skills,design_skills,teaching_training_skills,miscellaneous_skills,language_certifications,freelancer_certifications,general_skill_certifications,programming_certifications,top_skill_category,top_skill_category_encoded,top_skill_category_count
2,Aleia,1,7148,5,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,12,8,0,1,0,9,2,23,0,1,0,0,0,0,design_skills,0,23
2,Eleanor,1,7567,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,design_skills,0,14
2,Tracey,1,7079,0,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,design_skills,0,7
2,Naira,1,3810,0,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,1,0,0,0,0,design_skills,0,9
2,Ben,0,6695,0,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,design_skills,0,1
2,Keith,0,4924,2,30,2.0,5.0,1,0,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,7,0,0,0,0,0,0,design_skills,0,7
2,Ben,0,4689,3,10,0.0,0.0,0,2,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,design_skills,0,6
2,Youngen,1,4489,1,23,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,design_skills,0,11
2,Gabriel,0,3723,2,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,design_skills,0,15
2,Rani,1,7398,5,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,design_skills,0,10
2,Michael,0,7419,0,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,17,0,0,0,0,0,0,design_skills,0,17
2,Arya,0,6940,2,6,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,design_skills,0,4
2,Chris,0,6733,2,50,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,14,0,0,0,0,0,0,design_skills,0,14
2,Ericka,1,7378,5,10,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,7,0,0,0,0,0,0,design_skills,0,7
2,Sweetha,1,4943,0,30,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,design_skills,0,3
2,David,0,6103,1,55,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,16,0,1,0,0,0,0,design_skills,0,16
2,Valeria,1,5304,4,30,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,design_skills,0,11
2,Haze,0,4883,4,20,1.9,3.8,1,1,100.0,100.0,100.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,design_skills,0,12
2,Katrina,1,7477,1,45,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,10,0,0,0,0,0,0,design_skills,0,10
2,Geylin,0,7556,4,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,design_skills,0,6
2,Sergio,0,7397,4,13,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,design_skills,0,18
2,David,0,5866,1,25,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,2,12,0,1,0,0,0,0,design_skills,0,12
2,Christian,0,7152,5,17,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,design_skills,0,16
2,Ali,0,7474,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,design_skills,0,1
2,Robbie,0,6597,5,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,design_skills,0,18
2,Chase,0,7384,1,20,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,2,0,4,0,0,0,0,0,6,0,0,0,0,0,0,design_skills,0,6
2,Reza,0,7474,5,5,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,design_skills,0,13
2,Savanna,1,5582,0,15,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,4,0,7,0,2,0,0,0,0,design_skills,0,7
